t_sec,POM_5V_IN_mW,POM_5V_GPU_mW,POM_5V_CPU_mW,total_mW
97.465,3049,240,1201,3049
97.571,2969,200,1201,2969
97.677,3084,280,1161,3084
97.782,3084,280,1161,3084
97.888,3124,320,1161,3124
97.994,3004,200,1201,3004
98.100,3124,240,1201,3124
98.205,3205,200,1362,3205
98.311,3009,200,1201,3009
98.416,3165,280,1161,3165
98.522,2969,200,1161,2969
98.627,3124,320,1161,3124
98.733,3009,240,1201,3009
98.839,3009,240,1201,3009
98.946,3049,240,1201,3049
99.053,2969,200,1201,2969
99.159,3165,320,1161,3165
99.265,3009,200,1201,3009
99.371,3124,320,1161,3124
99.476,3049,240,1201,3049
99.582,3049,240,1201,3049
99.689,3049,240,1201,3049
99.795,2969,200,1201,2969
99.901,3165,320,1161,3165
100.007,2969,200,1201,2969
100.112,3124,320,1161,3124
100.218,3049,240,1201,3049
100.325,3009,240,1161,3009
100.430,3049,240,1201,3049
100.536,3009,200,1241,3009
100.641,3165,320,1161,3165
100.747,3009,200,1241,3009
100.852,3124,320,1161,3124
100.959,3049,240,1201,3049
101.065,2969,240,1161,2969
101.170,3049,240,1201,3049
101.276,2969,200,1201,2969
101.381,3165,320,1161,3165
101.487,3009,200,1201,3009
101.592,3124,320,1161,3124
101.698,3049,240,1201,3049
101.804,2969,160,1201,2969
101.909,3049,240,1201,3049
102.015,3009,200,1201,3009
102.120,3165,320,1161,3165
102.226,3009,200,1201,3009
102.331,3124,280,1201,3124
102.438,3044,240,1201,3044
102.544,2969,200,1201,2969
102.650,3205,280,1282,3205
102.755,3044,240,1201,3044
102.861,3165,320,1161,3165
102.967,3009,200,1201,3009
103.072,3084,280,1161,3084
103.178,3009,200,1201,3009
103.285,2969,200,1201,2969
103.391,3124,280,1201,3124
103.498,3049,240,1201,3049
103.605,3165,320,1161,3165
103.710,3009,200,1241,3009
103.817,3084,280,1201,3084
103.922,3009,200,1201,3009
104.028,2969,200,1241,2969
104.133,3124,280,1201,3124
104.238,3009,240,1161,3009
104.344,3124,320,1161,3124
104.449,3009,200,1201,3009
104.555,3084,280,1201,3084
104.661,3049,200,1201,3049
104.767,2969,200,1201,2969
104.873,3124,280,1161,3124
104.979,3009,240,1161,3009
105.084,3124,320,1161,3124
105.191,3009,200,1201,3009
105.296,3044,280,1161,3044
105.402,3009,240,1161,3009
105.508,2969,200,1201,2969
105.613,3124,320,1161,3124
105.719,3009,200,1201,3009
105.824,3124,320,1161,3124
105.930,3049,240,1201,3049
106.037,3049,280,1161,3049
106.144,3049,240,1201,3049
106.250,3009,200,1201,3009
106.357,3165,320,1161,3165
106.464,3009,200,1201,3009
106.570,3124,320,1161,3124
106.675,3049,240,1201,3049
106.781,3089,280,1201,3089
106.887,3205,240,1320,3205
106.992,3009,200,1201,3009
107.098,3245,360,1240,3245
107.203,3009,200,1201,3009
107.309,3084,280,1161,3084
107.416,3044,240,1201,3044
107.523,3009,200,1201,3009
107.630,3084,240,1201,3084
107.737,3009,200,1201,3009
107.842,3165,320,1161,3165
107.949,3009,200,1241,3009
108.055,3084,280,1201,3084
108.160,3009,240,1161,3009
108.267,2929,200,1161,2929
108.373,3049,240,1161,3049
108.478,3009,240,1201,3009
108.584,3124,320,1161,3124
108.689,3009,200,1201,3009
108.795,3165,280,1241,3165
108.900,3009,240,1201,3009
109.005,2969,240,1201,2969
109.112,3089,280,1161,3089
109.217,2969,240,1161,2969
109.322,3124,320,1161,3124
109.428,3124,200,1282,3124
109.534,3245,240,1400,3245
109.640,3084,200,1241,3084
109.746,2889,240,961,2889
109.852,2612,80,762,2612
109.959,2491,40,722,2491
110.065,2532,40,802,2532
110.171,2572,40,882,2572
110.277,2652,40,1043,2652
110.383,2688,0,1083,2688
110.489,2572,40,922,2572
110.595,2768,40,922,2768
