t_sec,POM_5V_IN_mW,POM_5V_GPU_mW,POM_5V_CPU_mW,total_mW
95.387,3205,360,1201,3205
95.493,3124,280,1241,3124
95.598,3245,400,1200,3245
95.704,3084,240,1241,3084
95.810,3360,360,1320,3360
95.916,3084,200,1282,3084
96.022,3165,320,1201,3165
96.128,3084,200,1241,3084
96.234,3165,280,1282,3165
96.340,3205,360,1241,3205
96.446,3084,240,1241,3084
96.551,3245,360,1201,3245
96.657,3124,280,1241,3124
96.763,3285,400,1160,3285
96.869,3084,240,1241,3084
96.975,3285,360,1200,3285
97.080,3049,240,1241,3049
97.186,3165,280,1241,3165
97.292,3245,400,1200,3245
97.397,3084,240,1241,3084
97.503,3245,360,1240,3245
97.609,3165,280,1241,3165
97.715,3245,360,1200,3245
97.821,3124,240,1241,3124
97.927,3325,400,1240,3325
98.033,3044,240,1241,3044
98.139,3205,320,1241,3205
98.245,3165,320,1201,3165
98.350,3084,240,1241,3084
98.456,3285,400,1201,3285
98.562,3084,240,1280,3084
98.668,3245,360,1200,3245
98.774,3205,280,1360,3205
98.880,3245,360,1200,3245
98.986,3084,240,1282,3084
99.092,3245,360,1201,3245
99.197,3049,240,1241,3049
99.303,3124,280,1241,3124
99.409,3165,360,1201,3165
99.514,3084,240,1241,3084
99.620,3285,400,1201,3285
99.726,3124,280,1241,3124
99.831,3205,360,1201,3205
99.937,3084,240,1241,3084
100.043,3245,360,1200,3245
100.148,3044,240,1241,3044
100.254,3165,320,1201,3165
100.360,3205,360,1241,3205
100.465,3084,240,1241,3084
100.571,3205,360,1201,3205
100.677,3124,280,1201,3124
100.783,3165,360,1121,3165
100.889,3044,280,1161,3044
100.994,3165,360,1161,3165
101.100,3205,280,1280,3205
101.205,3165,360,1161,3165
101.311,3084,280,1201,3084
101.417,3245,360,1200,3245
101.523,3044,280,1161,3044
101.628,3124,360,1121,3124
101.734,3009,280,1161,3009
101.839,3124,360,1121,3124
101.944,3004,240,1161,3004
102.050,3205,360,1120,3205
102.156,3009,240,1161,3009
102.261,3124,360,1121,3124
102.367,3009,240,1161,3009
102.472,3165,360,1121,3165
102.578,3009,240,1161,3009
102.683,3205,360,1121,3205
102.789,3009,240,1161,3009
102.894,3165,360,1161,3165
103.000,3009,240,1201,3009
103.105,3165,320,1121,3165
103.211,2969,240,1161,2969
103.317,3124,360,1121,3124
103.422,2969,240,1161,2969
103.528,3124,320,1081,3124
103.634,3004,240,1161,3004
103.739,3044,320,1081,3044
103.845,2929,240,1121,2929
103.950,3124,360,1121,3124
104.056,2929,240,1081,2929
104.162,2889,240,1081,2889
104.267,2969,280,1081,2969
104.373,2889,200,1081,2889
104.478,3084,320,1081,3084
104.584,2889,240,1081,2889
104.690,3084,360,1081,3084
104.795,2849,200,1081,2849
104.901,3044,320,1081,3044
105.006,2889,200,1081,2889
105.112,2969,280,1081,2969
105.218,3044,240,1201,3044
105.324,3285,400,1200,3285
105.429,3084,280,1241,3084
105.535,3205,360,1201,3205
105.641,3084,240,1241,3084
105.746,3520,320,1440,3520
105.852,3084,240,1241,3084
105.958,3205,360,1201,3205
106.064,3044,200,1241,3044
106.170,3124,280,1241,3124
106.275,3165,320,1201,3165
106.381,3044,240,1201,3044
106.487,3245,400,1161,3245
106.593,3124,280,1241,3124
106.699,3245,360,1201,3245
106.804,3089,240,1241,3089
106.910,3205,360,1200,3205
107.016,3044,240,1241,3044
107.122,3165,280,1201,3165
107.227,3165,320,1201,3165
107.333,3089,240,1241,3089
107.438,3165,360,1160,3165
107.544,3084,280,1241,3084
107.650,3285,400,1201,3285
107.755,3084,240,1201,3084
107.861,3205,360,1161,3205
107.967,3044,240,1241,3044
108.073,3245,320,1240,3245
108.179,3165,200,1400,3165
108.285,3165,280,1241,3165
108.391,3205,320,1201,3205
108.497,3084,240,1241,3084
108.602,3205,360,1201,3205
108.708,3124,280,1241,3124
108.814,3245,400,1160,3245
108.919,3084,240,1241,3084
109.025,3245,360,1201,3245
109.130,3044,200,1241,3044
109.236,3124,280,1201,3124
109.342,3124,320,1161,3124
109.447,3084,280,1201,3084
109.553,3165,320,1161,3165
109.658,3044,240,1241,3044
109.764,3165,360,1201,3165
109.870,3084,280,1241,3084
109.976,3245,400,1200,3245
110.081,3049,240,1241,3049
110.187,3165,320,1201,3165
110.293,3044,200,1241,3044
110.398,3124,280,1241,3124
110.504,3245,320,1280,3245
110.610,2728,120,882,2728
110.717,2648,80,842,2648
110.823,2572,40,842,2572
110.929,2608,40,922,2608
111.034,2612,40,1003,2612
111.140,2612,0,1043,2612
111.247,2648,0,1043,2648
111.353,2768,40,922,2768
