t_sec,POM_5V_IN_mW,POM_5V_GPU_mW,POM_5V_CPU_mW,total_mW
77.019,2969,0,1442,2969
77.125,2969,0,1402,2969
77.231,2929,0,1402,2929
77.337,2969,0,1442,2969
77.443,2969,0,1442,2969
77.549,2969,0,1442,2969
77.655,2969,0,1402,2969
77.761,2969,0,1442,2969
77.866,2969,0,1442,2969
77.972,2929,0,1442,2929
78.078,2929,0,1402,2929
78.184,2969,0,1442,2969
78.290,2969,0,1442,2969
78.396,2969,0,1402,2969
78.502,2929,0,1402,2929
78.608,2969,0,1442,2969
78.714,2969,0,1442,2969
78.820,2929,0,1402,2929
78.926,2969,0,1442,2969
79.032,2969,0,1442,2969
79.138,3044,0,1522,3044
79.244,3009,0,1442,3009
79.350,3044,0,1522,3044
79.455,2969,0,1442,2969
79.561,2964,0,1442,2964
79.667,2969,0,1442,2969
79.773,2929,0,1402,2929
79.879,2969,0,1442,2969
79.985,2929,0,1442,2929
80.091,2929,0,1402,2929
80.197,2929,0,1402,2929
80.303,2969,0,1442,2969
80.409,2969,0,1402,2969
80.515,2969,0,1402,2969
80.621,2969,0,1402,2969
80.727,2929,0,1442,2929
80.833,2969,0,1442,2969
80.939,2969,0,1442,2969
81.045,2929,0,1442,2929
81.151,2969,0,1442,2969
81.257,2929,0,1402,2929
81.363,2929,0,1402,2929
81.469,2969,0,1442,2969
81.574,3009,0,1442,3009
81.680,3084,0,1522,3084
81.786,2969,0,1442,2969
81.892,3009,0,1442,3009
81.998,3009,0,1482,3009
82.104,2969,0,1442,2969
82.210,2969,0,1442,2969
82.316,2969,0,1442,2969
82.422,2969,0,1442,2969
82.528,2969,0,1442,2969
82.634,2969,0,1442,2969
82.740,2969,0,1442,2969
82.846,2969,0,1442,2969
82.952,2929,0,1402,2929
83.057,2969,0,1402,2969
83.164,2969,0,1442,2969
83.269,2969,0,1402,2969
83.375,2929,0,1442,2929
83.481,2969,0,1402,2969
83.587,2969,0,1442,2969
83.693,2969,0,1402,2969
83.799,2969,0,1442,2969
83.905,2929,0,1402,2929
84.011,2969,0,1442,2969
84.117,2969,0,1442,2969
84.223,2929,0,1442,2929
84.329,2969,0,1442,2969
84.435,2969,0,1442,2969
84.541,2969,0,1402,2969
84.647,2929,0,1402,2929
84.753,2929,0,1442,2929
84.859,2969,0,1442,2969
84.965,2929,0,1442,2929
85.070,2969,0,1442,2969
85.176,2929,0,1402,2929
85.282,2929,0,1442,2929
85.388,2969,0,1402,2969
85.494,2969,0,1402,2969
85.600,2969,0,1442,2969
85.706,2969,0,1442,2969
85.812,2969,0,1442,2969
85.918,2929,0,1402,2929
86.024,2969,0,1442,2969
86.129,3044,0,1482,3044
86.235,3124,0,1602,3124
86.341,2969,0,1442,2969
86.447,2969,0,1442,2969
86.553,2969,0,1442,2969
86.659,2969,0,1402,2969
86.765,2929,0,1402,2929
86.871,2969,0,1442,2969
86.977,2969,0,1442,2969
87.083,2969,0,1402,2969
87.189,2929,0,1402,2929
87.295,2969,0,1442,2969
87.401,2969,0,1402,2969
87.507,2929,0,1442,2929
87.613,2929,0,1402,2929
87.719,2969,0,1442,2969
87.825,2969,0,1442,2969
87.931,2969,0,1442,2969
88.037,2929,0,1402,2929
88.142,2969,0,1442,2969
88.248,2969,0,1442,2969
88.354,2929,0,1402,2929
88.460,2929,0,1402,2929
88.566,2969,0,1442,2969
88.672,2969,0,1442,2969
88.778,2969,0,1402,2969
88.884,2969,0,1402,2969
88.990,2969,0,1442,2969
89.096,2929,0,1402,2929
89.202,2969,0,1442,2969
89.308,2929,0,1442,2929
89.413,2969,0,1442,2969
89.519,2969,0,1442,2969
89.625,2929,0,1442,2929
89.731,2929,0,1402,2929
89.837,2969,0,1402,2969
89.943,2969,0,1402,2969
90.049,2969,0,1402,2969
90.155,2969,0,1442,2969
90.261,2969,0,1442,2969
90.367,2929,0,1402,2929
90.473,2969,0,1442,2969
90.579,3009,0,1442,3009
90.685,3084,0,1562,3084
90.791,2969,0,1442,2969
90.897,2969,0,1442,2969
91.003,2969,0,1442,2969
91.109,2969,0,1442,2969
91.215,2969,0,1442,2969
91.321,3009,0,1442,3009
91.427,3004,0,1442,3004
91.533,2969,0,1442,2969
91.639,2969,0,1442,2969
91.745,2929,0,1402,2929
91.851,2969,0,1442,2969
91.957,2969,0,1442,2969
92.063,2969,0,1402,2969
92.169,2929,0,1442,2929
92.275,2969,0,1442,2969
92.381,2969,0,1402,2969
92.486,2969,0,1402,2969
92.592,2929,0,1442,2929
92.698,2969,0,1442,2969
92.804,2969,0,1442,2969
92.910,3009,0,1442,3009
93.016,3124,0,1562,3124
93.122,2969,0,1442,2969
93.228,3009,0,1482,3009
93.334,3044,0,1482,3044
93.440,2969,0,1442,2969
93.546,2969,0,1442,2969
93.652,2969,0,1442,2969
93.757,2969,0,1402,2969
93.863,2929,0,1402,2929
93.969,2969,0,1442,2969
94.075,2969,0,1442,2969
94.181,2969,0,1402,2969
